mes,account_id,entradas_total,saidas_total,balanco
7.0,2363861767971650560,7475.86,8469.65,-993.79
8.0,2363861767971650560,7123.4,13915.14,-6791.74
9.0,2363861767971650560,6111.86,9993.79,-3881.93
10.0,2363861767971650560,10240.27,11706.83,-1466.56
11.0,2363861767971650560,11057.75,5952.67,5105.08
12.0,2363861767971650560,5698.98,7013.67,-1314.69
1.0,2364324214943538688,7859.85,17445.51,-9585.66
2.0,2364324214943538688,7361.55,11119.03,-3757.48
3.0,2364324214943538688,6565.58,12064.59,-5499.01
4.0,2364324214943538688,4297.2,2832.1,1465.1
5.0,2364324214943538688,6711.58,13489.66,-6778.08
6.0,2364324214943538688,2838.6,15994.01,-13155.41
7.0,2364324214943538688,12161.56,14919.01,-2757.45
8.0,2364324214943538688,8493.85,12015.08,-3521.23
9.0,2364324214943538688,11695.81,15139.48,-3443.67
10.0,2364324214943538688,2701.53,5968.5,-3266.97
11.0,2364324214943538688,2480.71,8396.47,-5915.76
12.0,2364324214943538688,5048.53,6304.07,-1255.54
1.0,2364835205160216064,0.0,1814.7,-1814.7
2.0,2364835205160216064,1934.4,0.0,1934.4
3.0,2364835205160216064,380.84,1076.48,-695.64
4.0,2364835205160216064,0.0,2240.91,-2240.91
8.0,2364835205160216064,397.57,4522.71,-4125.14
9.0,2364835205160216064,2160.57,0.0,2160.57
10.0,2364835205160216064,972.08,2393.26,-1421.18
11.0,2364835205160216064,1435.88,2704.53,-1268.65
12.0,2364835205160216064,3750.72,1184.28,2566.44
1.0,2365594246675929088,1157.45,6677.42,-5519.97
2.0,2365594246675929088,5555.31,2453.55,3101.76
3.0,2365594246675929088,4408.45,9726.99,-5318.54
4.0,2365594246675929088,8963.39,1644.92,7318.47
5.0,2365594246675929088,8094.26,5648.96,2445.3
6.0,2365594246675929088,8755.55,4643.29,4112.26
7.0,2365594246675929088,5696.64,3110.58,2586.06
8.0,2365594246675929088,8184.9,4429.6,3755.3
9.0,2365594246675929088,4729.93,5778.03,-1048.1
10.0,2365594246675929088,5828.33,9178.99,-3350.66
11.0,2365594246675929088,5774.03,743.01,5031.02
12.0,2365594246675929088,3631.66,4868.17,-1236.51
1.0,2365686326905317376,4321.77,0.0,4321.77
2.0,2365686326905317376,1891.49,3628.41,-1736.92
3.0,2365686326905317376,0.0,1598.01,-1598.01
4.0,2365686326905317376,3719.23,690.59,3028.64
5.0,2365686326905317376,3499.23,5874.63,-2375.4
6.0,2365686326905317376,1329.09,1478.3,-149.21
7.0,2365686326905317376,736.89,1740.16,-1003.27
8.0,2365686326905317376,3627.06,3791.9,-164.84
9.0,2365686326905317376,0.0,302.42,-302.42
10.0,2365686326905317376,4605.0,1196.18,3408.82
11.0,2365686326905317376,2879.15,1410.58,1468.57
12.0,2365686326905317376,1984.34,1144.89,839.45
1.0,2366000792733122048,11594.39,9466.6,2127.79
2.0,2366000792733122048,5654.71,4783.78,870.93
3.0,2366000792733122048,5514.88,5893.34,-378.46
4.0,2366000792733122048,2362.99,4558.09,-2195.1
5.0,2366000792733122048,14246.52,4242.61,10003.91
6.0,2366000792733122048,3470.16,10568.23,-7098.07
7.0,2366000792733122048,3606.96,8242.09,-4635.13
8.0,2366000792733122048,5042.41,8520.53,-3478.12
9.0,2366000792733122048,6218.32,5164.97,1053.35
10.0,2366000792733122048,10057.9,5224.87,4833.03
11.0,2366000792733122048,5023.24,1916.95,3106.29
12.0,2366000792733122048,7544.89,4671.85,2873.04
1.0,2367115971340684800,0.0,723.61,-723.61
4.0,2367115971340684800,698.09,0.0,698.09
7.0,2367115971340684800,377.15,0.0,377.15
1.0,2367925938493628416,1440.36,4438.04,-2997.68
2.0,2367925938493628416,3895.03,7849.5,-3954.47
3.0,2367925938493628416,5316.97,4192.82,1124.15
4.0,2367925938493628416,8109.18,3898.73,4210.45
5.0,2367925938493628416,6042.47,4835.71,1206.76
6.0,2367925938493628416,3497.44,1680.62,1816.82
7.0,2367925938493628416,5395.94,2397.0,2998.94
8.0,2367925938493628416,375.35,5274.44,-4899.09
9.0,2367925938493628416,1707.46,5529.14,-3821.68
10.0,2367925938493628416,3907.09,907.29,2999.8
11.0,2367925938493628416,3334.16,5169.59,-1835.43
12.0,2367925938493628416,3135.56,3319.79,-184.23
1.0,2368414625192041984,1823.27,0.0,1823.27
6.0,2368414625192041984,0.0,710.81,-710.81
9.0,2368414625192041984,0.0,735.48,-735.48
10.0,2368414625192041984,0.0,1045.17,-1045.17
1.0,2369132834403627008,6658.57,5517.74,1140.83
2.0,2369132834403627008,5514.68,2791.62,2723.06
3.0,2369132834403627008,11854.28,7684.87,4169.41
4.0,2369132834403627008,9271.34,7093.83,2177.51
5.0,2369132834403627008,368.15,1594.76,-1226.61
6.0,2369132834403627008,4270.33,3260.34,1009.99
7.0,2369132834403627008,4712.62,8279.74,-3567.12
8.0,2369132834403627008,3127.07,3073.46,53.61
9.0,2369132834403627008,2863.3,6245.14,-3381.84
10.0,2369132834403627008,10202.93,5182.11,5020.82
11.0,2369132834403627008,2072.84,4188.12,-2115.28
12.0,2369132834403627008,6154.84,8636.41,-2481.57
1.0,2369148549985959424,3301.06,524.1,2776.96
2.0,2369148549985959424,0.0,4922.57,-4922.57
3.0,2369148549985959424,4302.32,3654.59,647.73
4.0,2369148549985959424,3612.65,1492.97,2119.68
5.0,2369148549985959424,2279.7,4470.63,-2190.93
6.0,2369148549985959424,6407.73,0.0,6407.73
7.0,2369148549985959424,1573.3,2960.41,-1387.11
8.0,2369148549985959424,3457.68,4481.57,-1023.89
9.0,2369148549985959424,860.43,864.76,-4.33
10.0,2369148549985959424,3139.84,2809.66,330.18
11.0,2369148549985959424,3324.39,5195.41,-1871.02
12.0,2369148549985959424,4657.06,3009.79,1647.27
1.0,2369751766521788416,10794.34,15202.76,-4408.42
2.0,2369751766521788416,12063.87,7659.44,4404.43
3.0,2369751766521788416,7585.96,5084.54,2501.42
4.0,2369751766521788416,7937.9,8202.27,-264.37
5.0,2369751766521788416,10288.83,4293.37,5995.46
6.0,2369751766521788416,9470.59,9167.99,302.6
7.0,2369751766521788416,7724.3,6330.9,1393.4
8.0,2369751766521788416,10888.47,9947.27,941.2
9.0,2369751766521788416,12343.06,9950.67,2392.39
10.0,2369751766521788416,5976.01,12746.06,-6770.05
11.0,2369751766521788416,9651.66,9581.25,70.41
12.0,2369751766521788416,10812.85,4030.53,6782.32
1.0,2369930355869639168,8037.09,15110.4,-7073.31
2.0,2369930355869639168,9404.22,6300.69,3103.53
3.0,2369930355869639168,12598.02,4716.33,7881.69
4.0,2369930355869639168,6320.34,6464.35,-144.01
5.0,2369930355869639168,11838.75,9430.53,2408.22
6.0,2369930355869639168,8262.65,17443.21,-9180.56
7.0,2369930355869639168,4203.21,5555.1,-1351.89
8.0,2369930355869639168,5558.71,7158.34,-1599.63
9.0,2369930355869639168,14921.09,3938.88,10982.21
10.0,2369930355869639168,7768.61,10841.15,-3072.54
11.0,2369930355869639168,10480.66,5512.91,4967.75
12.0,2369930355869639168,11006.98,5808.05,5198.93
1.0,2370546823604280832,11925.45,16974.51,-5049.06
2.0,2370546823604280832,9284.56,13867.53,-4582.97
3.0,2370546823604280832,15611.02,10759.5,4851.52
4.0,2370546823604280832,8616.6,16921.63,-8305.03
5.0,2370546823604280832,13689.94,12167.62,1522.32
6.0,2370546823604280832,15455.37,6926.14,8529.23
7.0,2370546823604280832,7411.99,2354.5,5057.49
8.0,2370546823604280832,10228.49,12023.25,-1794.76
9.0,2370546823604280832,6831.99,11190.14,-4358.15
10.0,2370546823604280832,9165.96,13382.07,-4216.11
11.0,2370546823604280832,5642.94,11272.74,-5629.8
12.0,2370546823604280832,11570.15,12269.55,-699.4
1.0,2371142644640968704,4653.98,3916.04,737.94
2.0,2371142644640968704,1087.05,3836.1,-2749.05
3.0,2371142644640968704,4124.98,3246.79,878.19
4.0,2371142644640968704,6806.95,4893.95,1913.0
5.0,2371142644640968704,3035.07,3947.03,-911.96
6.0,2371142644640968704,5946.4,5943.57,2.83
7.0,2371142644640968704,2160.88,5237.74,-3076.86
8.0,2371142644640968704,4890.78,2850.95,2039.83
9.0,2371142644640968704,2683.58,464.79,2218.79
10.0,2371142644640968704,8060.65,8231.8,-171.15
11.0,2371142644640968704,7315.76,9169.89,-1854.13
12.0,2371142644640968704,6900.29,8852.55,-1952.26
1.0,2373281886101728768,1322.98,6537.89,-5214.91
2.0,2373281886101728768,2589.2,3215.17,-625.97
3.0,2373281886101728768,0.0,6105.19,-6105.19
4.0,2373281886101728768,5634.93,5263.49,371.44
5.0,2373281886101728768,7058.52,2732.35,4326.17
6.0,2373281886101728768,1225.82,4304.87,-3079.05
7.0,2373281886101728768,3488.08,141.13,3346.95
8.0,2373281886101728768,1481.08,4466.1,-2985.02
9.0,2373281886101728768,3648.61,6909.43,-3260.82
10.0,2373281886101728768,2686.89,2028.94,657.95
11.0,2373281886101728768,1821.67,2965.96,-1144.29
12.0,2373281886101728768,9949.23,6621.58,3327.65
1.0,2374047525083468800,4248.42,5930.47,-1682.05
2.0,2374047525083468800,4637.84,6927.23,-2289.39
3.0,2374047525083468800,4269.72,5731.62,-1461.9
4.0,2374047525083468800,7521.14,10759.82,-3238.68
5.0,2374047525083468800,3002.3,6685.2,-3682.9
6.0,2374047525083468800,5903.42,3590.73,2312.69
7.0,2374047525083468800,7310.05,8716.55,-1406.5
8.0,2374047525083468800,5448.53,8364.85,-2916.32
9.0,2374047525083468800,6126.23,1443.58,4682.65
10.0,2374047525083468800,10105.11,4664.53,5440.58
11.0,2374047525083468800,4766.43,1609.69,3156.74
12.0,2374047525083468800,8967.17,4862.64,4104.53
1.0,2374961495178809856,5815.83,2981.64,2834.19
2.0,2374961495178809856,3088.53,647.24,2441.29
3.0,2374961495178809856,7194.06,3245.0,3949.06
4.0,2374961495178809856,4695.97,3571.83,1124.14
5.0,2374961495178809856,627.5,4890.89,-4263.39
6.0,2374961495178809856,2331.96,1003.98,1327.98
7.0,2374961495178809856,2894.72,4576.59,-1681.87
8.0,2374961495178809856,0.0,4430.02,-4430.02
9.0,2374961495178809856,1823.12,4316.98,-2493.86
10.0,2374961495178809856,1406.3,1852.29,-445.99
11.0,2374961495178809856,596.88,4474.36,-3877.48
12.0,2374961495178809856,0.0,3432.24,-3432.24
1.0,2375464037009931264,4106.26,12059.66,-7953.4
2.0,2375464037009931264,9482.46,5441.46,4041.0
3.0,2375464037009931264,5629.82,10045.8,-4415.98
4.0,2375464037009931264,8690.26,6892.44,1797.82
5.0,2375464037009931264,9253.21,7308.14,1945.07
6.0,2375464037009931264,6939.19,12770.67,-5831.48
7.0,2375464037009931264,1409.13,4649.43,-3240.3
8.0,2375464037009931264,15296.05,7554.84,7741.21
9.0,2375464037009931264,4017.29,10615.63,-6598.34
10.0,2375464037009931264,10554.42,7232.31,3322.11
11.0,2375464037009931264,4685.68,9549.15,-4863.47
12.0,2375464037009931264,4506.57,7096.83,-2590.26
1.0,2376630986760712704,6272.98,9445.62,-3172.64
2.0,2376630986760712704,12469.77,8340.13,4129.64
3.0,2376630986760712704,10283.09,1898.52,8384.57
4.0,2376630986760712704,7261.53,6913.08,348.45
5.0,2376630986760712704,7704.62,9261.5,-1556.88
6.0,2376630986760712704,4433.27,10583.66,-6150.39
7.0,2376630986760712704,14141.63,7550.42,6591.21
8.0,2376630986760712704,4974.22,6299.35,-1325.13
9.0,2376630986760712704,5383.3,6747.47,-1364.17
10.0,2376630986760712704,6118.06,6593.3,-475.24
11.0,2376630986760712704,10450.88,10876.96,-426.08
12.0,2376630986760712704,2427.89,13481.63,-11053.74
1.0,2377450054336485376,6636.44,4342.56,2293.88
2.0,2377450054336485376,3631.11,7565.61,-3934.5
3.0,2377450054336485376,7142.84,5808.05,1334.79
4.0,2377450054336485376,3719.17,7798.36,-4079.19
5.0,2377450054336485376,6543.51,6090.51,453.0
6.0,2377450054336485376,7883.97,10743.79,-2859.82
7.0,2377450054336485376,5893.72,3443.55,2450.17
8.0,2377450054336485376,3168.2,2459.29,708.91
9.0,2377450054336485376,818.08,6953.48,-6135.4
10.0,2377450054336485376,2862.14,3023.86,-161.72
11.0,2377450054336485376,3168.8,2549.71,619.09
12.0,2377450054336485376,4512.5,7582.53,-3070.03
1.0,2378275692584560128,3297.9,4994.48,-1696.58
2.0,2378275692584560128,3313.99,4502.93,-1188.94
3.0,2378275692584560128,9707.12,5252.8,4454.32
4.0,2378275692584560128,2641.58,3269.75,-628.17
5.0,2378275692584560128,1391.26,0.0,1391.26
6.0,2378275692584560128,4818.99,2127.84,2691.15
7.0,2378275692584560128,3088.2,3527.37,-439.17
8.0,2378275692584560128,9291.01,4447.46,4843.55
9.0,2378275692584560128,6617.57,3590.51,3027.06
10.0,2378275692584560128,185.51,1761.43,-1575.92
11.0,2378275692584560128,777.78,4248.34,-3470.56
12.0,2378275692584560128,5875.05,5007.68,867.37
1.0,2379154729671679488,2769.59,1999.65,769.94
2.0,2379154729671679488,1827.25,1436.22,391.03
3.0,2379154729671679488,0.0,1911.6,-1911.6
4.0,2379154729671679488,1734.31,343.05,1391.26
5.0,2379154729671679488,0.0,4134.69,-4134.69
6.0,2379154729671679488,928.71,4329.83,-3401.12
7.0,2379154729671679488,5305.2,6381.95,-1076.75
8.0,2379154729671679488,3181.0,3252.01,-71.01
9.0,2379154729671679488,1779.51,2361.02,-581.51
10.0,2379154729671679488,1876.72,7636.16,-5759.44
11.0,2379154729671679488,59.54,2839.76,-2780.22
12.0,2379154729671679488,1420.53,2467.5,-1046.97
2.0,2379396689747850240,0.0,1764.51,-1764.51
5.0,2379396689747850240,101.74,0.0,101.74
8.0,2379396689747850240,2929.68,0.0,2929.68
10.0,2379396689747850240,1957.26,0.0,1957.26
11.0,2379396689747850240,1243.27,0.0,1243.27
12.0,2379396689747850240,0.0,635.22,-635.22
1.0,2379712026004843520,6390.04,9690.93,-3300.89
2.0,2379712026004843520,11442.39,8061.88,3380.51
3.0,2379712026004843520,10784.92,12394.52,-1609.6
4.0,2379712026004843520,7450.63,6590.48,860.15
5.0,2379712026004843520,8710.52,9169.86,-459.34
6.0,2379712026004843520,7765.6,4665.19,3100.41
7.0,2379712026004843520,11414.85,7785.53,3629.32
8.0,2379712026004843520,9370.83,5493.2,3877.63
9.0,2379712026004843520,7355.43,5547.21,1808.22
10.0,2379712026004843520,7181.88,7032.69,149.19
11.0,2379712026004843520,5501.76,12276.51,-6774.75
12.0,2379712026004843520,6505.03,10166.26,-3661.23
8.0,2380105399336111104,0.0,28.7,-28.7
10.0,2380105399336111104,2461.29,0.0,2461.29
1.0,2380587775143334400,4297.44,10024.94,-5727.5
2.0,2380587775143334400,3706.63,2449.8,1256.83
3.0,2380587775143334400,4765.8,9060.76,-4294.96
4.0,2380587775143334400,3579.59,10723.95,-7144.36
5.0,2380587775143334400,7215.74,4227.78,2987.96
6.0,2380587775143334400,4772.06,5772.03,-999.97
7.0,2380587775143334400,5601.77,6670.71,-1068.94
8.0,2380587775143334400,4329.48,6301.56,-1972.08
9.0,2380587775143334400,5092.09,12027.64,-6935.55
10.0,2380587775143334400,5805.77,6932.93,-1127.16
11.0,2380587775143334400,4225.17,4502.47,-277.3
12.0,2380587775143334400,5559.34,5723.2,-163.86
1.0,2380613254082021376,1340.86,7173.09,-5832.23
2.0,2380613254082021376,4940.99,3221.53,1719.46
3.0,2380613254082021376,173.63,2343.36,-2169.73
4.0,2380613254082021376,337.71,3658.92,-3321.21
5.0,2380613254082021376,4644.1,713.54,3930.56
6.0,2380613254082021376,2563.67,4820.3,-2256.63
7.0,2380613254082021376,6050.41,1847.11,4203.3
8.0,2380613254082021376,2307.79,2273.17,34.62
9.0,2380613254082021376,4811.41,3969.61,841.8
10.0,2380613254082021376,86.02,3464.13,-3378.11
11.0,2380613254082021376,1090.28,1017.56,72.72
12.0,2380613254082021376,3622.38,2436.44,1185.94
1.0,2380852143177390592,411.11,2824.78,-2413.67
2.0,2380852143177390592,5987.84,10472.45,-4484.61
3.0,2380852143177390592,4411.42,3192.19,1219.23
4.0,2380852143177390592,4754.98,162.68,4592.3
5.0,2380852143177390592,5620.23,5428.53,191.7
6.0,2380852143177390592,4620.55,4166.51,454.04
7.0,2380852143177390592,1157.23,7580.38,-6423.15
8.0,2380852143177390592,4998.04,4415.4,582.64
9.0,2380852143177390592,1469.9,3015.54,-1545.64
10.0,2380852143177390592,5607.63,5908.22,-300.59
11.0,2380852143177390592,2171.85,2265.83,-93.98
12.0,2380852143177390592,621.22,8466.4,-7845.18
1.0,2381732398222395392,2141.15,1356.29,784.86
2.0,2381732398222395392,0.0,1412.12,-1412.12
3.0,2381732398222395392,5181.6,5840.58,-658.98
4.0,2381732398222395392,5461.75,478.09,4983.66
5.0,2381732398222395392,4639.32,2897.42,1741.9
6.0,2381732398222395392,1123.76,127.62,996.14
7.0,2381732398222395392,5139.93,4178.86,961.07
8.0,2381732398222395392,1362.49,746.48,616.01
9.0,2381732398222395392,251.39,1591.47,-1340.08
10.0,2381732398222395392,1432.57,8394.63,-6962.06
11.0,2381732398222395392,1631.66,208.22,1423.44
12.0,2381732398222395392,5448.75,2345.79,3102.96
1.0,2382513899347590656,5253.77,3473.97,1779.8
2.0,2382513899347590656,707.36,5617.57,-4910.21
3.0,2382513899347590656,2214.79,5049.94,-2835.15
4.0,2382513899347590656,5864.88,6409.51,-544.63
5.0,2382513899347590656,6529.13,5347.53,1181.6
6.0,2382513899347590656,8470.54,5072.16,3398.38
7.0,2382513899347590656,7191.47,3463.17,3728.3
8.0,2382513899347590656,3017.84,5508.32,-2490.48
9.0,2382513899347590656,6834.33,535.26,6299.07
10.0,2382513899347590656,6548.49,3344.12,3204.37
11.0,2382513899347590656,9526.77,548.06,8978.71
12.0,2382513899347590656,6202.53,2130.48,4072.05
1.0,2383132883429978112,844.56,0.0,844.56
2.0,2383132883429978112,0.0,1979.52,-1979.52
3.0,2383132883429978112,958.17,3309.7,-2351.53
4.0,2383132883429978112,3098.73,6130.6,-3031.87
5.0,2383132883429978112,2205.7,2559.31,-353.61
6.0,2383132883429978112,3162.87,1521.68,1641.19
7.0,2383132883429978112,2591.89,0.0,2591.89
8.0,2383132883429978112,904.06,2300.95,-1396.89
9.0,2383132883429978112,5338.85,0.0,5338.85
10.0,2383132883429978112,0.0,3825.11,-3825.11
11.0,2383132883429978112,847.22,0.0,847.22
12.0,2383132883429978112,2360.66,1807.46,553.2
1.0,2384232374733266432,4005.53,7713.41,-3707.88
2.0,2384232374733266432,2029.2,3099.83,-1070.63
3.0,2384232374733266432,5167.43,9563.16,-4395.73
4.0,2384232374733266432,7454.47,2116.67,5337.8
5.0,2384232374733266432,4178.91,1745.8,2433.11
6.0,2384232374733266432,7604.46,2394.56,5209.9
7.0,2384232374733266432,1733.12,1567.95,165.17
8.0,2384232374733266432,1358.54,2342.67,-984.13
9.0,2384232374733266432,2996.81,2210.34,786.47
10.0,2384232374733266432,2887.24,0.0,2887.24
11.0,2384232374733266432,19.66,0.0,19.66
12.0,2384232374733266432,3067.91,524.77,2543.14
1.0,2384768619476467712,8233.24,7761.87,471.37
2.0,2384768619476467712,3708.22,5688.4,-1980.18
3.0,2384768619476467712,13955.61,2721.29,11234.32
4.0,2384768619476467712,4281.22,7446.69,-3165.47
5.0,2384768619476467712,10349.69,2075.5,8274.19
6.0,2384768619476467712,1571.65,4948.61,-3376.96
7.0,2384768619476467712,3311.08,4345.35,-1034.27
8.0,2384768619476467712,5051.23,4105.35,945.88
9.0,2384768619476467712,6447.98,7382.78,-934.8
10.0,2384768619476467712,4962.61,4713.26,249.35
11.0,2384768619476467712,2245.27,1818.25,427.02
12.0,2384768619476467712,2125.43,1633.64,491.79
1.0,2385133380184565760,2752.76,2208.15,544.61
2.0,2385133380184565760,2513.59,2343.88,169.71
3.0,2385133380184565760,8111.57,0.0,8111.57
4.0,2385133380184565760,1099.34,3379.2,-2279.86
5.0,2385133380184565760,1879.75,3325.47,-1445.72
6.0,2385133380184565760,4386.27,0.0,4386.27
7.0,2385133380184565760,3415.77,4058.14,-642.37
8.0,2385133380184565760,3972.52,4838.18,-865.66
9.0,2385133380184565760,1776.62,1793.33,-16.71
10.0,2385133380184565760,3871.58,783.54,3088.04
11.0,2385133380184565760,3269.51,3897.27,-627.76
12.0,2385133380184565760,5321.81,2345.76,2976.05
1.0,2385333750693284864,930.15,1611.95,-681.8
2.0,2385333750693284864,1337.36,1634.09,-296.73
4.0,2385333750693284864,0.0,665.26,-665.26
5.0,2385333750693284864,0.0,331.41,-331.41
6.0,2385333750693284864,2539.91,0.0,2539.91
7.0,2385333750693284864,470.8,0.0,470.8
8.0,2385333750693284864,3217.03,84.43,3132.6
9.0,2385333750693284864,1971.67,0.0,1971.67
10.0,2385333750693284864,1995.98,0.0,1995.98
11.0,2385333750693284864,452.56,1474.03,-1021.47
12.0,2385333750693284864,1356.03,0.0,1356.03
1.0,2385891860881815552,6548.77,15612.68,-9063.91
2.0,2385891860881815552,15368.21,3678.62,11689.59
3.0,2385891860881815552,13389.12,11409.52,1979.6
4.0,2385891860881815552,5268.38,14880.37,-9611.99
5.0,2385891860881815552,8889.87,7477.85,1412.02
6.0,2385891860881815552,5163.59,11442.19,-6278.6
7.0,2385891860881815552,5826.15,9885.53,-4059.38
8.0,2385891860881815552,12176.02,5003.91,7172.11
9.0,2385891860881815552,5076.08,7405.82,-2329.74
10.0,2385891860881815552,2762.88,6920.89,-4158.01
11.0,2385891860881815552,6484.7,9422.89,-2938.19
12.0,2385891860881815552,8965.27,6239.53,2725.74
1.0,2386404099650325504,7721.58,5969.14,1752.44
2.0,2386404099650325504,8702.91,10854.73,-2151.82
3.0,2386404099650325504,5691.11,5461.89,229.22
4.0,2386404099650325504,1572.46,8950.17,-7377.71
5.0,2386404099650325504,4474.64,3192.61,1282.03
6.0,2386404099650325504,7609.79,8631.79,-1022.0
7.0,2386404099650325504,10853.41,5640.4,5213.01
8.0,2386404099650325504,4903.52,6479.63,-1576.11
9.0,2386404099650325504,6254.18,5080.67,1173.51
10.0,2386404099650325504,8118.38,3318.26,4800.12
11.0,2386404099650325504,4876.08,3957.75,918.33
12.0,2386404099650325504,4696.3,7846.43,-3150.13
1.0,2387418697221875712,4720.5,5685.29,-964.79
2.0,2387418697221875712,5109.25,5343.4,-234.15
3.0,2387418697221875712,3540.73,772.59,2768.14
4.0,2387418697221875712,4855.04,1811.83,3043.21
5.0,2387418697221875712,5424.86,0.0,5424.86
6.0,2387418697221875712,3916.18,5150.82,-1234.64
7.0,2387418697221875712,3981.19,10592.91,-6611.72
8.0,2387418697221875712,3356.9,713.82,2643.08
9.0,2387418697221875712,5563.99,3883.1,1680.89
10.0,2387418697221875712,7709.96,4589.5,3120.46
11.0,2387418697221875712,4376.06,3055.08,1320.98
12.0,2387418697221875712,4089.36,3850.74,238.62
1.0,2387627290592962560,9322.95,3873.35,5449.6
2.0,2387627290592962560,4644.2,12766.83,-8122.63
3.0,2387627290592962560,6112.74,10064.02,-3951.28
4.0,2387627290592962560,10621.35,6375.97,4245.38
5.0,2387627290592962560,6408.64,3603.41,2805.23
6.0,2387627290592962560,7495.31,10297.5,-2802.19
7.0,2387627290592962560,11504.79,5038.59,6466.2
8.0,2387627290592962560,3578.48,9690.83,-6112.35
9.0,2387627290592962560,12495.26,4537.17,7958.09
10.0,2387627290592962560,7515.74,3617.35,3898.39
11.0,2387627290592962560,7169.07,6483.52,685.55
12.0,2387627290592962560,7378.84,4482.16,2896.68
1.0,2391238189739306496,4093.36,1345.21,2748.15
2.0,2391238189739306496,7905.27,6549.61,1355.66
3.0,2391238189739306496,3043.54,5988.74,-2945.2
4.0,2391238189739306496,5638.0,8701.45,-3063.45
5.0,2391238189739306496,7646.23,7153.33,492.9
6.0,2391238189739306496,7301.27,3825.3,3475.97
7.0,2391238189739306496,5106.48,2723.64,2382.84
8.0,2391238189739306496,3186.21,9800.75,-6614.54
9.0,2391238189739306496,2982.34,5730.93,-2748.59
10.0,2391238189739306496,6865.29,6385.14,480.15
11.0,2391238189739306496,6948.23,3290.46,3657.77
12.0,2391238189739306496,5062.4,6140.74,-1078.34
1.0,2391308015264220672,8300.16,6456.36,1843.8
2.0,2391308015264220672,5353.65,5233.95,119.7
3.0,2391308015264220672,8588.48,5514.38,3074.1
4.0,2391308015264220672,7438.57,14928.67,-7490.1
5.0,2391308015264220672,5451.3,19115.2,-13663.9
6.0,2391308015264220672,8817.16,14019.42,-5202.26
7.0,2391308015264220672,12434.26,1778.71,10655.55
8.0,2391308015264220672,10917.71,5330.06,5587.65
9.0,2391308015264220672,6801.91,12936.05,-6134.14
10.0,2391308015264220672,7023.15,11200.6,-4177.45
11.0,2391308015264220672,7141.44,6577.92,563.52
12.0,2391308015264220672,11019.92,5195.55,5824.37
1.0,2395183535512676864,11658.63,11388.84,269.79
2.0,2395183535512676864,9533.18,14126.81,-4593.63
3.0,2395183535512676864,8180.76,3837.41,4343.35
4.0,2395183535512676864,7661.09,10536.92,-2875.83
5.0,2395183535512676864,6342.19,6596.21,-254.02
6.0,2395183535512676864,1150.99,5371.49,-4220.5
7.0,2395183535512676864,13067.86,8789.37,4278.49
8.0,2395183535512676864,4879.53,3771.73,1107.8
9.0,2395183535512676864,8105.83,5173.52,2932.31
10.0,2395183535512676864,7469.13,10507.58,-3038.45
11.0,2395183535512676864,5578.68,7658.0,-2079.32
12.0,2395183535512676864,5082.07,12595.37,-7513.3
1.0,2395548401983009792,4711.73,6526.07,-1814.34
2.0,2395548401983009792,6879.21,1739.47,5139.74
3.0,2395548401983009792,6312.28,10162.26,-3849.98
4.0,2395548401983009792,2885.58,8879.65,-5994.07
5.0,2395548401983009792,9184.67,7211.03,1973.64
6.0,2395548401983009792,5264.2,10024.2,-4760.0
7.0,2395548401983009792,5320.16,6574.13,-1253.97
8.0,2395548401983009792,6592.56,4177.76,2414.8
9.0,2395548401983009792,6141.02,5080.05,1060.97
10.0,2395548401983009792,3505.58,2633.97,871.61
11.0,2395548401983009792,4085.75,599.5,3486.25
12.0,2395548401983009792,5097.37,2613.72,2483.65
1.0,2396150102693153792,6860.24,8921.38,-2061.14
2.0,2396150102693153792,7158.51,15125.95,-7967.44
3.0,2396150102693153792,2820.19,5417.19,-2597.0
4.0,2396150102693153792,6696.66,651.0,6045.66
5.0,2396150102693153792,9874.81,9090.38,784.43
6.0,2396150102693153792,3796.49,7064.45,-3267.96
7.0,2396150102693153792,13563.76,2402.57,11161.19
8.0,2396150102693153792,5684.05,6909.36,-1225.31
9.0,2396150102693153792,3956.79,12665.26,-8708.47
10.0,2396150102693153792,2465.65,1782.14,683.51
11.0,2396150102693153792,2814.5,6631.07,-3816.57
12.0,2396150102693153792,9805.82,8449.49,1356.33
1.0,2396269390305317888,3223.72,5533.15,-2309.43
2.0,2396269390305317888,3361.11,7065.4,-3704.29
3.0,2396269390305317888,7221.76,2425.8,4795.96
4.0,2396269390305317888,4930.3,1404.99,3525.31
5.0,2396269390305317888,1730.85,1144.39,586.46
6.0,2396269390305317888,7278.12,5823.26,1454.86
7.0,2396269390305317888,6671.37,4751.39,1919.98
8.0,2396269390305317888,1237.05,10575.44,-9338.39
9.0,2396269390305317888,1270.1,4288.01,-3017.91
10.0,2396269390305317888,406.98,1426.22,-1019.24
11.0,2396269390305317888,2111.38,6501.3,-4389.92
12.0,2396269390305317888,5305.24,8389.03,-3083.79
1.0,2398205840510124032,1337.32,4941.51,-3604.19
2.0,2398205840510124032,2624.68,2461.48,163.2
3.0,2398205840510124032,0.0,2456.6,-2456.6
4.0,2398205840510124032,5400.37,995.58,4404.79
5.0,2398205840510124032,5399.44,1393.49,4005.95
6.0,2398205840510124032,2427.0,2842.32,-415.32
7.0,2398205840510124032,5759.1,654.97,5104.13
